Age,DistanceFromHome,MonthlyIncome,PercentSalaryHike,StockOptionLevel,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,MonthlyHours,Attrition,OverTime,OverallSatisfaction,JobLevel,NumCompaniesWorked,Education
0.5238095238095237,0.07142857142857142,0.1536863167615823,0.0714285714285714,0.6666666666666666,1.0,0.5,0.625,0.17858876145347896,0.0,0.0,0.42857142857142855,0.5,0.0,0.5
0.42857142857142855,0.3214285714285714,0.34519778359242725,0.7857142857142857,0.0,0.5,0.5,0.0,0.51325800626075,0.0,0.0,0.5714285714285714,0.0,0.1111111111111111,0.0
0.4761904761904761,0.9999999999999999,0.6342157919039556,0.1428571428571428,0.6666666666666666,0.6666666666666666,0.30000000000000004,0.4375,0.31391361310426175,0.0,0.0,0.42857142857142855,0.25,0.4444444444444444,0.5
0.380952380952381,0.3214285714285714,0.07807449592119439,0.7142857142857143,0.6666666666666666,0.5,0.05,0.125,0.20158851467971078,0.0,0.0,0.5714285714285714,0.0,0.3333333333333333,0.25
0.5238095238095237,0.0,0.36424503617054027,0.2142857142857143,0.0,0.3333333333333333,0.9,0.625,0.3677584653024305,0.0,1.0,0.5714285714285714,1.0,0.0,0.5
0.35714285714285715,0.6071428571428571,0.1989379713714022,0.3571428571428571,0.0,0.3333333333333333,0.25,0.125,0.10012009614851115,0.0,0.0,0.5714285714285714,0.25,0.1111111111111111,0.5
0.8095238095238095,0.14285714285714285,0.31730029244266583,0.1428571428571428,0.3333333333333333,0.3333333333333333,0.2,0.0,0.4136528428471248,0.0,1.0,0.5714285714285714,0.5,0.2222222222222222,0.5
0.42857142857142855,0.35714285714285715,0.14118054486686163,0.2857142857142857,0.0,0.3333333333333333,0.30000000000000004,0.0,0.37124210272684954,1.0,0.0,0.0,0.25,0.5555555555555556,0.25
0.4047619047619047,0.0,0.3056410651069725,0.0714285714285714,0.3333333333333333,0.3333333333333333,0.8500000000000001,0.1875,0.20948247457071878,0.0,0.0,0.6428571428571428,0.0,0.1111111111111111,0.75
0.35714285714285715,0.03571428571428571,0.12367246421425274,0.7142857142857143,0.0,0.3333333333333333,0.75,0.0625,0.09560370487307344,0.0,0.0,0.5714285714285714,0.25,0.1111111111111111,0.0
0.7142857142857142,0.75,0.2089425888871787,0.1428571428571428,0.3333333333333333,0.3333333333333333,0.4,0.4375,0.24233639337201895,0.0,0.0,0.5,0.25,0.0,0.25
0.380952380952381,0.03571428571428571,0.32853624749884563,0.2857142857142857,0.0,0.3333333333333333,0.5,0.4375,0.7204948730936303,0.0,0.0,0.42857142857142855,0.75,0.7777777777777777,0.0
0.7619047619047619,0.9999999999999999,0.4587886716946283,0.0,0.3333333333333333,0.5,0.1,0.25,0.20271728722309423,0.0,0.0,0.42857142857142855,0.25,0.2222222222222222,0.25
0.8809523809523809,0.03571428571428571,0.6153609358165306,0.7142857142857143,0.0,0.5,0.45,0.125,0.38381161703314703,0.0,1.0,0.7142857142857144,0.0,0.3333333333333333,0.75
0.4047619047619047,0.2142857142857143,0.036247498845621055,0.0714285714285714,0.3333333333333333,0.5,0.05,0.625,0.19121026213823566,0.0,0.0,0.21428571428571436,0.25,0.1111111111111111,0.25
0.5238095238095237,0.5714285714285714,0.038825611820840385,0.3571428571428571,0.6666666666666666,0.5,0.25,0.125,0.8562322785232692,0.0,0.0,0.35714285714285726,0.25,0.2222222222222222,0.25
0.6904761904761905,0.07142857142857142,0.4589425888871787,0.2857142857142857,0.0,0.5,0.4,0.4375,0.8331959540599304,0.0,0.0,0.7857142857142856,0.5,0.3333333333333333,0.25
0.42857142857142855,0.17857142857142855,0.234146529167308,0.1428571428571428,0.6666666666666666,0.0,0.35000000000000003,0.4375,0.5439748045502828,0.0,1.0,0.42857142857142855,0.25,0.4444444444444444,0.5
0.2619047619047619,0.3214285714285714,0.06907034015699554,0.4285714285714285,0.3333333333333333,0.5,0.05,0.0625,0.27914614963113404,0.0,0.0,0.5,0.0,0.0,0.0
0.6904761904761905,0.0,0.18697090965060797,0.1428571428571428,0.3333333333333333,0.5,0.65,0.125,0.08641247414038274,0.0,0.0,0.42857142857142855,0.0,0.4444444444444444,0.5
0.49999999999999994,0.10714285714285714,0.21021240572571956,0.5714285714285713,0.3333333333333333,0.3333333333333333,0.45,0.125,0.5673646919709788,0.0,0.0,0.35714285714285726,0.25,0.6666666666666666,0.5
0.14285714285714285,0.35714285714285715,0.06603047560412498,0.0714285714285714,0.0,0.5,0.30000000000000004,0.3125,0.33201978543776034,0.0,1.0,0.5,0.25,0.1111111111111111,0.25
0.5952380952380951,0.8571428571428571,0.9888410035400953,0.4285714285714285,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5375370675411185,0.0,0.0,0.35714285714285726,0.5,0.3333333333333333,0.25
0.380952380952381,0.8928571428571428,0.4255810374018778,0.4999999999999999,0.0,0.5,0.1,0.125,0.1675357558987613,0.0,0.0,0.5714285714285714,0.25,0.0,0.75
0.4523809523809524,0.03571428571428571,0.21136678466984765,0.2142857142857143,0.3333333333333333,0.3333333333333333,0.25,0.0625,0.3306523672901763,0.0,0.0,0.35714285714285726,0.0,0.4444444444444444,0.25
0.14285714285714285,0.17857142857142855,0.06964752962905957,0.6428571428571427,0.6666666666666666,0.3333333333333333,0.30000000000000004,0.125,0.051193316446064244,0.0,0.0,0.5714285714285714,0.25,0.6666666666666666,0.25
0.4761904761904761,0.8928571428571428,0.844928428505464,0.2857142857142857,0.0,0.3333333333333333,0.30000000000000004,0.1875,0.7357145059984054,1.0,0.0,0.35714285714285726,0.25,0.5555555555555556,0.75
0.3095238095238095,0.07142857142857142,0.3435046944743728,0.0714285714285714,0.0,0.3333333333333333,0.45,0.125,0.24565157484744754,1.0,0.0,0.42857142857142855,0.0,0.4444444444444444,0.5
0.6190476190476188,0.03571428571428571,0.05964291211328306,0.0714285714285714,0.6666666666666666,0.0,0.4,0.25,0.8217592385438834,0.0,0.0,0.6428571428571428,0.25,0.7777777777777777,0.25
0.9999999999999998,0.03571428571428571,0.05337078651685393,0.2857142857142857,0.0,0.3333333333333333,0.05,0.0,0.0,1.0,1.0,0.5714285714285714,0.0,0.6666666666666666,0.25
0.2619047619047619,0.03571428571428571,0.15253193781745422,0.4285714285714285,0.6666666666666666,0.8333333333333333,0.0,0.4375,0.06822210630565098,0.0,0.0,0.7857142857142856,0.25,0.1111111111111111,0.0
0.6666666666666665,0.7857142857142857,0.18647067877481915,0.3571428571428571,0.3333333333333333,0.3333333333333333,0.45,0.25,0.1425052783123656,0.0,0.0,0.42857142857142855,0.0,0.0,0.75
0.4523809523809524,0.03571428571428571,0.09831460674157305,0.0,0.0,0.5,0.4,0.25,0.07929141772809163,0.0,1.0,0.5714285714285714,0.25,0.1111111111111111,0.5
0.380952380952381,0.17857142857142855,0.06668462367246422,0.1428571428571428,0.0,0.3333333333333333,0.1,0.75,0.44645234439388565,0.0,0.0,0.5,1.0,0.7777777777777777,0.5
0.6428571428571428,0.2857142857142857,0.2517315684161921,0.3571428571428571,0.0,0.16666666666666666,1.0,0.125,0.2721422959100575,0.0,1.0,0.5714285714285714,0.0,0.0,0.75
0.7857142857142856,0.2857142857142857,0.15110820378636294,0.0,1.0,0.3333333333333333,0.35000000000000003,0.0,0.7372077615641017,0.0,0.0,0.5,0.0,0.1111111111111111,0.5
0.6428571428571428,0.25,0.15380175465599508,0.0,0.0,0.5,0.25,0.25,0.3457246585204208,1.0,1.0,0.5,0.0,0.1111111111111111,0.0
0.4761904761904761,0.9642857142857143,0.21302139448976454,0.0,0.0,0.16666666666666666,0.15000000000000002,0.125,0.876914871339618,0.0,1.0,0.5,0.75,0.4444444444444444,0.5
0.23809523809523808,0.7857142857142857,0.06556872402647376,0.9999999999999999,1.0,0.3333333333333333,0.25,0.4375,0.36526855032076355,0.0,0.0,0.28571428571428575,0.0,0.1111111111111111,0.5
0.9047619047619047,0.9642857142857143,0.5803062952131752,0.0714285714285714,0.0,0.3333333333333333,0.25,0.125,0.34947268265045184,0.0,0.0,0.7142857142857144,0.0,0.4444444444444444,0.5
0.4047619047619047,0.2142857142857143,0.1777358780975835,0.3571428571428571,0.0,0.3333333333333333,0.45,0.0,0.08162091113091528,0.0,1.0,0.6428571428571428,0.25,0.6666666666666666,0.75
0.28571428571428564,0.2857142857142857,0.06479913806372173,0.3571428571428571,0.3333333333333333,0.5,0.05,0.1875,0.4568425503754585,0.0,0.0,0.7857142857142856,0.0,0.1111111111111111,0.5
0.7380952380952379,0.07142857142857142,0.10778051408342312,0.2142857142857143,0.0,0.3333333333333333,0.30000000000000004,0.125,0.03232036139812679,1.0,1.0,0.42857142857142855,0.0,0.1111111111111111,0.25
0.2619047619047619,0.9999999999999999,0.12536555333230723,0.0714285714285714,0.6666666666666666,0.3333333333333333,0.0,0.0,0.2152483727160801,0.0,0.0,0.35714285714285726,0.25,0.5555555555555556,0.25
0.4761904761904761,0.3214285714285714,0.07595813452362629,0.0714285714285714,0.3333333333333333,0.5,0.15000000000000002,0.0,0.4995197569878197,0.0,0.0,0.21428571428571436,0.5,0.2222222222222222,0.75
0.380952380952381,0.25,0.06768508542404186,0.4285714285714285,0.0,0.5,0.35000000000000003,0.0,0.3123829303836323,1.0,1.0,0.5,0.0,0.1111111111111111,0.0
0.5238095238095237,0.35714285714285715,0.3627058642450362,0.6428571428571427,0.3333333333333333,0.3333333333333333,0.9,0.5625,0.4514869019038687,0.0,0.0,0.5,0.75,0.3333333333333333,0.75
0.4761904761904761,0.25,0.14941511466830845,0.5714285714285713,0.0,0.16666666666666666,0.4,0.0,0.21553355880942737,0.0,0.0,0.9285714285714286,0.0,0.1111111111111111,0.0
0.09523809523809518,0.2142857142857143,0.19412805910420194,0.2142857142857143,1.0,1.0,0.05,0.1875,0.12674361264988132,0.0,0.0,0.5,0.0,0.6666666666666666,0.0
0.9999999999999998,0.03571428571428571,0.16915499461289826,0.2142857142857143,0.0,0.16666666666666666,0.1,0.125,0.21006812240509326,0.0,0.0,0.6428571428571428,0.0,0.1111111111111111,0.5
0.6428571428571428,0.6785714285714285,0.22625827304909957,0.0,0.0,0.3333333333333333,0.35000000000000003,0.0625,0.2322706047225887,1.0,1.0,0.6428571428571428,0.0,0.0,0.25
0.380952380952381,0.03571428571428571,0.1931660766507619,0.5714285714285713,0.3333333333333333,0.5,0.1,0.125,0.1805374468281658,0.0,1.0,0.6428571428571428,0.0,0.6666666666666666,0.0
0.23809523809523808,0.3214285714285714,0.1500307834385101,0.0,0.0,0.5,0.2,0.1875,0.3232318223711388,0.0,0.0,0.6428571428571428,0.25,0.3333333333333333,0.75
0.380952380952381,0.0,0.06472217946744652,0.0,0.3333333333333333,0.6666666666666666,0.5,0.0625,0.24368044282248025,0.0,0.0,0.7142857142857144,0.25,0.0,0.75
0.5476190476190477,0.0,0.04925350161613052,0.4285714285714285,0.3333333333333333,0.3333333333333333,0.25,0.125,0.4655827586556629,0.0,0.0,0.5,0.25,1.0,0.75
0.49999999999999994,0.0,0.429428967215638,0.0714285714285714,0.0,0.3333333333333333,0.9,0.125,0.5376776242537923,0.0,0.0,0.5714285714285714,0.25,0.4444444444444444,0.75
0.4761904761904761,0.25,0.13386947822071726,0.7142857142857143,0.0,0.3333333333333333,0.65,0.1875,0.08089264473869258,0.0,0.0,0.8571428571428572,0.0,0.1111111111111111,0.25
0.42857142857142855,0.6071428571428571,0.05129290441742342,0.0,0.0,0.5,0.25,0.125,0.19138156412979018,0.0,0.0,0.42857142857142855,0.25,0.2222222222222222,0.0
0.28571428571428564,0.14285714285714285,0.11158996459904572,0.0,0.3333333333333333,0.3333333333333333,0.45,0.125,0.05858989172425802,0.0,0.0,0.5714285714285714,0.0,0.1111111111111111,0.5
0.4047619047619047,0.03571428571428571,0.1481452978297676,0.2857142857142857,0.0,0.5,0.25,0.4375,0.25930280378116094,0.0,0.0,0.6428571428571428,0.25,0.8888888888888888,0.5
0.6904761904761905,0.2857142857142857,0.6152454979221178,0.0,0.0,0.5,0.8500000000000001,0.0,0.2919730448408761,1.0,1.0,0.35714285714285726,0.0,0.2222222222222222,0.5
0.3333333333333333,0.03571428571428571,0.11843927966753887,0.4999999999999999,0.0,0.5,0.30000000000000004,0.125,0.3116548885796039,0.0,1.0,0.5,0.0,0.1111111111111111,0.75
0.6428571428571428,0.2857142857142857,0.6686162844389718,0.4285714285714285,0.0,0.3333333333333333,0.5,0.125,0.3765449272260389,1.0,1.0,0.21428571428571436,0.25,0.0,0.75
0.380952380952381,0.25,0.047021702324149615,0.2857142857142857,0.6666666666666666,0.5,0.2,0.4375,0.3235074020086253,0.0,0.0,0.8571428571428572,0.25,0.1111111111111111,0.5
0.3333333333333333,0.9285714285714285,0.39056487609666,0.8571428571428571,0.3333333333333333,1.0,0.35000000000000003,0.4375,0.40581705109312016,0.0,0.0,0.7142857142857144,0.25,0.7777777777777777,1.0
0.857142857142857,0.2857142857142857,0.10489456672310299,0.4285714285714285,0.3333333333333333,1.0,0.5,1.0,0.43587054718024626,0.0,0.0,0.5,1.0,0.2222222222222222,0.5
0.49999999999999994,0.25,0.30160073880252425,0.0,0.0,0.3333333333333333,0.30000000000000004,0.125,0.16174631959085672,0.0,0.0,0.5,0.75,0.3333333333333333,1.0
0.28571428571428564,0.10714285714285714,0.2863244574418963,0.0714285714285714,0.0,0.3333333333333333,0.55,0.4375,0.26639994045903814,1.0,1.0,0.6428571428571428,0.25,0.1111111111111111,0.75
0.4047619047619047,0.2142857142857143,0.45220871171309834,0.2142857142857143,0.6666666666666666,0.6666666666666666,0.9500000000000001,0.125,0.2633315293861911,0.0,0.0,0.5,0.25,0.7777777777777777,0.75
0.28571428571428564,0.25,0.11551485300908113,0.3571428571428571,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.0,0.05089096665765795,0.0,1.0,0.35714285714285726,0.25,0.2222222222222222,0.25
0.8333333333333333,0.03571428571428571,0.05544866861628444,0.2857142857142857,0.0,0.6666666666666666,0.1,0.125,0.019533587575962033,0.0,0.0,0.5,0.0,0.7777777777777777,0.5
0.6428571428571428,0.17857142857142855,0.051523780206249044,0.0,0.3333333333333333,0.3333333333333333,0.8500000000000001,0.25,0.678587268376411,0.0,0.0,0.5714285714285714,0.0,0.1111111111111111,0.25
0.3095238095238095,0.0,0.1759658303832538,0.2142857142857143,0.0,0.3333333333333333,0.45,0.125,0.3653384006671564,1.0,0.0,0.6428571428571428,0.0,0.0,0.5
0.6904761904761905,0.0,0.1715407110974296,0.0714285714285714,0.0,0.6666666666666666,0.4,0.875,0.22747384496262607,0.0,1.0,0.5714285714285714,0.5,0.1111111111111111,0.25
0.19047619047619052,0.3214285714285714,0.18231491457595814,0.0714285714285714,0.0,0.5,0.1,0.4375,0.11537423602522516,0.0,0.0,0.5714285714285714,0.5,0.3333333333333333,0.75
0.35714285714285715,0.10714285714285714,0.32895951977835924,0.4999999999999999,0.0,0.3333333333333333,0.5,0.4375,0.2560215549191224,1.0,0.0,0.42857142857142855,0.25,0.1111111111111111,0.5
0.7380952380952379,0.0,0.09288902570417115,0.2142857142857143,0.6666666666666666,0.3333333333333333,0.35000000000000003,0.4375,0.238014429271326,0.0,0.0,0.5714285714285714,0.75,0.3333333333333333,0.5
0.4761904761904761,0.03571428571428571,0.061605356318300754,0.0714285714285714,0.3333333333333333,0.3333333333333333,0.2,0.125,0.4380278816363861,0.0,1.0,0.6428571428571428,0.0,0.1111111111111111,0.5
0.23809523809523808,0.07142857142857142,0.039210404802216416,0.3571428571428571,1.0,0.3333333333333333,0.2,0.1875,0.7805855497625422,0.0,1.0,0.6428571428571428,0.75,0.3333333333333333,0.75
0.42857142857142855,0.2142857142857143,0.11070494074188086,0.0,0.6666666666666666,0.3333333333333333,0.5,0.125,0.6978207347969194,0.0,0.0,0.7142857142857144,0.0,0.1111111111111111,0.0
0.5714285714285714,0.07142857142857142,0.31733877174080344,0.0714285714285714,0.0,0.3333333333333333,1.0,0.625,0.64120693944541,0.0,0.0,0.5,0.0,0.1111111111111111,0.5
0.3333333333333333,0.17857142857142855,0.4659843004463599,0.1428571428571428,0.0,0.3333333333333333,0.05,0.125,0.1933041493683369,0.0,0.0,0.5,0.25,0.2222222222222222,0.5
0.976190476190476,0.75,0.41923195320917345,0.4999999999999999,0.3333333333333333,0.16666666666666666,0.30000000000000004,0.4375,0.43008727030486665,0.0,0.0,0.42857142857142855,0.5,0.7777777777777777,0.5
0.6428571428571428,0.2857142857142857,0.14606741573033707,0.2142857142857143,0.0,0.5,0.4,0.25,0.40324295397149557,1.0,0.0,0.35714285714285726,0.0,0.3333333333333333,0.75
0.42857142857142855,0.35714285714285715,0.18666307526550716,0.4999999999999999,0.6666666666666666,0.3333333333333333,0.15000000000000002,0.5,0.31809192098353556,1.0,0.0,0.6428571428571428,0.5,0.1111111111111111,0.5
0.5714285714285714,0.2142857142857143,0.5011928582422656,0.9285714285714285,0.3333333333333333,0.8333333333333333,0.25,0.5625,0.47143890757250073,0.0,0.0,0.42857142857142855,0.5,0.1111111111111111,0.25
0.23809523809523808,0.0,0.0952747421887025,0.7142857142857143,0.3333333333333333,0.3333333333333333,0.0,0.1875,0.04851874854205185,0.0,1.0,0.35714285714285726,0.25,0.5555555555555556,1.0
0.6666666666666665,0.03571428571428571,0.19485916576881637,0.0,0.3333333333333333,0.5,0.2,0.1875,0.35955973156190607,0.0,0.0,0.42857142857142855,0.0,0.1111111111111111,0.75
0.2619047619047619,0.9999999999999999,0.07561182084038787,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.25,0.5,0.829578553798958,0.0,0.0,0.42857142857142855,0.0,0.2222222222222222,0.75
0.5238095238095237,0.0,0.33461597660458675,0.0714285714285714,1.0,0.3333333333333333,0.05,0.0625,0.5671116747356187,0.0,0.0,0.42857142857142855,0.0,0.1111111111111111,0.25
0.5238095238095237,0.6428571428571428,0.11028166846236725,0.3571428571428571,0.6666666666666666,0.3333333333333333,0.1,0.0,0.9312523130788664,0.0,0.0,0.28571428571428575,0.25,0.2222222222222222,0.25
0.23809523809523808,0.03571428571428571,0.27932122518085273,0.1428571428571428,0.0,0.3333333333333333,0.35000000000000003,0.1875,0.5429960319946163,0.0,0.0,0.35714285714285726,0.0,0.7777777777777777,0.0
0.6904761904761905,0.8571428571428571,0.41711559181160535,0.0714285714285714,0.0,0.3333333333333333,0.5,0.25,0.489128467836341,1.0,1.0,0.5714285714285714,0.5,0.2222222222222222,0.75
0.5476190476190477,0.8571428571428571,0.20090041557641988,0.0,0.3333333333333333,0.5,0.7000000000000001,0.625,0.17050676354491728,0.0,1.0,0.5714285714285714,0.5,0.1111111111111111,0.75
0.6666666666666665,0.42857142857142855,0.29432815145451746,0.1428571428571428,1.0,0.3333333333333333,0.4,0.125,0.30325901377376946,1.0,1.0,0.28571428571428575,0.25,0.5555555555555556,1.0
0.02380952380952378,0.2857142857142857,0.018239187317223335,0.4999999999999999,0.6666666666666666,0.3333333333333333,0.05,0.0,0.3891550469579855,0.0,0.0,0.5,0.0,0.6666666666666666,0.5
0.380952380952381,0.25,0.18700938894874558,0.5714285714285713,1.0,0.3333333333333333,0.75,0.125,0.1517668300062337,0.0,0.0,0.42857142857142855,0.0,0.1111111111111111,1.0
0.28571428571428564,0.17857142857142855,0.9484377404956134,0.4285714285714285,0.0,0.3333333333333333,0.2,0.125,0.8272842052018168,0.0,0.0,0.5714285714285714,0.0,0.8888888888888888,0.25
0.4047619047619047,0.03571428571428571,0.2556564568262275,0.0,0.6666666666666666,0.5,0.5,0.125,0.14596891270615747,1.0,0.0,0.42857142857142855,0.25,0.4444444444444444,0.5
0.6428571428571428,0.2142857142857143,0.33534708326920115,0.5714285714285713,0.0,0.3333333333333333,0.05,0.375,0.7069413816572944,0.0,0.0,0.21428571428571436,0.25,0.8888888888888888,0.5
0.380952380952381,0.7142857142857143,0.7277204863783284,0.0714285714285714,0.0,0.5,0.1,0.4375,0.4304211472546539,0.0,0.0,0.9285714285714286,0.25,0.1111111111111111,0.75
0.4523809523809524,0.2857142857142857,0.057411112821302145,0.3571428571428571,0.0,0.6666666666666666,0.25,0.5,0.3299398937569691,1.0,0.0,0.7142857142857144,0.5,0.1111111111111111,0.25
0.3095238095238095,0.35714285714285715,0.6963598583961828,0.4999999999999999,0.0,0.3333333333333333,0.55,0.125,0.31368632646875777,0.0,0.0,0.35714285714285726,0.0,0.4444444444444444,0.5
0.6666666666666665,0.0,0.06980144682160996,0.2142857142857143,0.3333333333333333,0.3333333333333333,0.35000000000000003,0.875,0.06209852358699096,0.0,1.0,0.6428571428571428,0.25,0.1111111111111111,0.25
0.21428571428571425,0.10714285714285714,0.0527166384485147,0.2142857142857143,0.3333333333333333,0.5,0.25,0.6875,0.5033905255841126,0.0,0.0,0.7142857142857144,0.25,0.4444444444444444,0.75
0.49999999999999994,0.6785714285714285,0.08546252116361397,0.4999999999999999,0.3333333333333333,0.6666666666666666,0.25,0.4375,0.324004167050926,0.0,1.0,0.21428571428571436,0.5,0.2222222222222222,0.5
0.21428571428571425,0.07142857142857142,0.05971987070955826,0.7857142857142857,0.3333333333333333,0.3333333333333333,0.1,0.0,0.07013782121841809,0.0,0.0,0.42857142857142855,0.0,0.5555555555555556,0.25
0.4047619047619047,0.0,0.21509927658919503,0.2142857142857143,0.3333333333333333,0.5,0.05,0.625,0.23201956277706343,0.0,0.0,0.7142857142857144,0.5,0.1111111111111111,0.0
0.35714285714285715,0.9642857142857143,0.048791750038479305,0.6428571428571427,0.6666666666666666,0.6666666666666666,0.2,0.1875,0.1531189283798377,0.0,0.0,0.5714285714285714,0.25,0.1111111111111111,0.25
0.3095238095238095,0.8928571428571428,0.18877943666307528,0.0,0.3333333333333333,0.3333333333333333,0.35000000000000003,0.1875,0.8475157756701789,0.0,0.0,0.42857142857142855,0.25,0.1111111111111111,0.5
0.28571428571428564,0.25,0.0955056179775281,0.0,0.3333333333333333,0.3333333333333333,0.5,0.1875,0.612974798900103,0.0,0.0,0.5,0.0,0.1111111111111111,0.0
0.35714285714285715,0.0,0.4848776358319224,0.0,0.0,0.3333333333333333,0.35000000000000003,0.5625,0.34247260777094835,0.0,0.0,0.5714285714285714,0.25,1.0,0.5
0.23809523809523808,0.6428571428571428,0.8335000769585962,0.0,0.6666666666666666,0.8333333333333333,0.25,0.1875,0.37630657196005035,0.0,1.0,0.5,0.25,1.0,0.75
0.5238095238095237,0.75,0.3818300754194244,0.2857142857142857,0.0,0.3333333333333333,0.05,0.625,0.49926170400505443,0.0,1.0,0.5714285714285714,0.25,0.1111111111111111,0.75
0.35714285714285715,0.5357142857142857,0.08211482222564262,0.5714285714285713,0.6666666666666666,0.16666666666666666,0.5,0.0,0.6125456787596432,0.0,0.0,0.7142857142857144,0.25,0.4444444444444444,0.75
0.35714285714285715,0.10714285714285714,0.12944435893489303,0.0714285714285714,0.3333333333333333,0.3333333333333333,0.2,0.8125,0.29932629052222265,0.0,0.0,0.5714285714285714,0.25,0.1111111111111111,0.5
0.380952380952381,0.2142857142857143,0.07399569031860859,0.4999999999999999,0.3333333333333333,0.3333333333333333,0.25,0.125,0.4240030801227038,0.0,1.0,0.5714285714285714,0.5,0.7777777777777777,0.25
0.5238095238095237,0.0,0.3653224565183931,0.0,0.0,0.5,0.30000000000000004,0.4375,0.7587306736360196,0.0,1.0,0.5714285714285714,0.25,0.4444444444444444,1.0
0.6428571428571428,0.42857142857142855,0.3181468370016931,0.4285714285714285,0.0,0.5,0.2,0.4375,0.14709294570152753,1.0,1.0,0.5,0.75,0.6666666666666666,0.75
0.5952380952380951,0.2857142857142857,0.05494843774049562,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.05,0.125,0.29916560993391433,0.0,0.0,0.7142857142857144,0.0,0.3333333333333333,0.75
0.380952380952381,0.17857142857142855,0.12975219331999385,0.0714285714285714,0.6666666666666666,0.5,0.30000000000000004,0.5625,0.45513904723722187,0.0,1.0,0.5,0.25,0.3333333333333333,0.25
0.4761904761904761,0.0,0.4693319993843313,0.1428571428571428,0.3333333333333333,0.5,0.9,0.3125,0.4400219331324536,0.0,1.0,0.6428571428571428,0.0,0.1111111111111111,0.25
